"axiom" "refc" "conf" "expt" "poss" "nec" "time" "ari" "bls" "ncis" "tp"
"SubClassOf(schema:Country dbo:NaturalPlace)" 7175 4 7171 1.55398280798913e-07 0 123940 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(schema:Country dbo:Person)" 7175 3 7172 8.74115300142364e-08 0 124100 -0.99999991258847 0.0262022418586093 54 387450
"SubClassOf(schema:Country dbo:Place)" 7175 7174 1 0.983304904318458 0 123764 -0.0166950956815419 0.979761840575972 54 387450
"SubClassOf(schema:Country dbo:PoliticalParty)" 7175 1 7174 9.71239177971484e-09 0 124087 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:PopulatedPlace)" 7175 7168 7 0.955838164691683 0 123836 -0.0441618353083173 0.964696057054047 54 387450
"SubClassOf(schema:Country dbo:RecordLabel)" 7175 2 7173 3.88495678960155e-08 0 124156 -0.999999961150432 0.0234047260888361 54 387450
"SubClassOf(schema:Country dbo:River)" 7175 4 7171 1.55398280798913e-07 0 124175 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(schema:Country dbo:Sales)" 7175 2 7173 3.88495678960155e-08 0 124324 -0.999999961150432 0.0234047260888361 54 387450
"SubClassOf(schema:Country dbo:School)" 7175 1 7174 9.71239177971484e-09 0 124140 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Settlement)" 7175 3 7172 8.74115300142364e-08 0 124208 -0.99999991258847 0.0262022418586093 54 387450
"SubClassOf(schema:Country dbo:SoccerClub)" 7175 1 7174 9.71239177971484e-09 0 124216 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:SoccerManager)" 7175 1 7174 9.71239177971484e-09 0 124359 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Species)" 7175 1 7174 9.71239177971484e-09 0 124064 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:SportsManager)" 7175 1 7174 9.71239177971484e-09 0 124232 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:SportsTeam)" 7175 1 7174 9.71239177971484e-09 0 124292 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Stream)" 7175 4 7171 1.55398280798913e-07 0 124323 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(schema:Country dbo:TopicalConcept)" 7175 11 7164 1.17520009812466e-06 0 124556 -0.999998824799902 0.0425704967004728 54 387450
"SubClassOf(schema:Country dbo:WineRegion)" 7175 1 7174 9.71239177971484e-09 0 124096 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Work)" 7175 1 7174 9.71239177971484e-09 0 124488 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country schema:BodyOfWater)" 7175 4 7171 1.55398280798913e-07 0 124011 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(schema:Country schema:City)" 7175 1 7174 9.71239177971484e-09 0 124460 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country schema:CreativeWork)" 7175 1 7174 9.71239177971484e-09 0 124540 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country schema:Language)" 7175 3 7172 8.74115300142364e-08 0 124476 -0.99999991258847 0.0262022418586093 54 387450
"SubClassOf(schema:Country schema:MusicAlbum)" 7175 1 7174 9.71239177971484e-09 0 124655 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country schema:MusicGroup)" 7175 2 7173 3.88495678960155e-08 0 124548 -0.999999961150432 0.0234047260888361 54 387450
"SubClassOf(schema:Country schema:Person)" 7175 3 7172 8.74115300142364e-08 0 124792 -0.99999991258847 0.0262022418586093 54 387450
"SubClassOf(schema:Country schema:Place)" 7175 7174 1 0.983304904318458 0 124892 -0.0166950956815419 0.979761840575972 54 387450
"SubClassOf(schema:Country schema:RiverBodyOfWater)" 7175 4 7171 1.55398280798913e-07 0 124124 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(schema:Country schema:School)" 7175 1 7174 9.71239177971484e-09 0 124815 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country schema:SportsTeam)" 7175 1 7174 9.71239177971484e-09 0 124928 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country gml:_Feature)" 7175 1364 5811 0.018236144574876 0 124712 -0.981763855425124 0.479807992886061 54 387450
"SubClassOf(schema:Country owl:Thing)" 7175 7174 1 0.983304904318458 0 124728 -0.0166950956815419 0.979761840575972 54 387450
"SubClassOf(schema:Country skos:Concept)" 7175 770 6405 0.00577515329475509 0 124796 -0.994224846705245 0.357365394770305 54 387450
"SubClassOf(schema:Country foaf:Person)" 7175 18 7157 3.14681989377341e-06 0 125051 -0.999996853180106 0.0530468735461924 54 387450
"SubClassOf(dbo:Politician dbo:Agent)" 24753 24753 0 1 1 1596 1 0.991151663841718 15 371295
"SubClassOf(dbo:Politician dbo:Chancellor)" 24753 86 24667 6.03548998689973e-06 0 126008 -0.999993964510013 0.060100988567712 15 371295
"SubClassOf(dbo:Politician dbo:Congressman)" 24753 2810 21943 0.00646447076863754 0 126504 -0.993535529231362 0.367751289640289 15 371295
"SubClassOf(dbo:Politician dbo:Governor)" 24753 2492 22261 0.00508060040685721 0 126372 -0.994919399593143 0.345332989773886 15 371295
"SubClassOf(dbo:Politician dbo:Mayor)" 24753 1164 23589 0.00110626856240736 0 126000 -0.998893731437593 0.231159966597398 15 371295
"SubClassOf(dbo:Politician dbo:MemberOfParliament)" 24753 5177 19576 0.0221156522633142 0 126424 -0.977884347736686 0.5 15 371295
"SubClassOf(dbo:Politician dbo:Person)" 24753 24753 0 1 1 620 1 0.991151663841718 15 371295
"SubClassOf(dbo:Politician dbo:President)" 24753 2196 22557 0.00394308434743629 0 126452 -0.996056915652564 0.323133108722765 15 371295
"SubClassOf(dbo:Politician dbo:PrimeMinister)" 24753 1496 23257 0.00182799344038742 0 126360 -0.998172006559613 0.263911440093596 15 371295
"SubClassOf(dbo:Politician dbo:Senator)" 24753 934 23819 0.000712135668964553 0 126316 -0.999287864331035 0.205819528940603 15 371295
"SubClassOf(dbo:Politician schema:Person)" 24753 24753 0 1 1 640 1 0.991151663841718 15 371295
"SubClassOf(dbo:Politician gml:_Feature)" 24753 51 24702 2.12253633613546e-06 0 126524 -0.999997877463664 0.0463653385364489 15 371295
"SubClassOf(dbo:Politician owl:Thing)" 24753 24753 0 1 1 608 1 0.991151663841718 15 371295
"SubClassOf(dbo:Politician skos:Concept)" 24753 40 24713 1.30567349132527e-06 0 126712 -0.999998694326509 0.0411786897226933 15 371295
"SubClassOf(dbo:Politician foaf:Person)" 24753 24753 0 1 1 648 1 0.991151663841718 15 371295
"SubClassOf(dbo:MilitaryConflict dbo:Aircraft)" 15784 1 15783 2.00694683094582e-09 0 126759 -0.999999997993053 0.0136027235435721 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:Album)" 15784 1 15783 2.00694683094582e-09 0 126556 -0.999999997993053 0.0136027235435721 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:BodyOfWater)" 15784 2 15782 8.02778721276098e-09 0 126364 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:Disease)" 15784 1 15783 2.00694683094582e-09 0 126452 -0.999999997993053 0.0136027235435721 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:Event)" 15784 15780 4 0.977488266398947 0 126652 -0.0225117336010529 0.980709004339386 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:Genre)" 15784 2 15782 8.02778721276098e-09 0 126352 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:MusicGenre)" 15784 2 15782 8.02778721276098e-09 0 126348 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:MusicalWork)" 15784 1 15783 2.00694683094582e-09 0 126384 -0.999999997993053 0.0136027235435721 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:NaturalPlace)" 15784 2 15782 8.02778721276098e-09 0 126660 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:Place)" 15784 10 15774 2.0069469985895e-07 0 126716 -0.9999997993053 0.0273877621445541 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:PoliticalParty)" 15784 2 15782 8.02778721276098e-09 0 126643 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:PopulatedPlace)" 15784 7 15777 9.8340397935992e-08 0 126640 -0.999999901659602 0.0236766277839894 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:River)" 15784 2 15782 8.02778721276098e-09 0 126660 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:Settlement)" 15784 2 15782 8.02778721276098e-09 0 126156 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:Stream)" 15784 2 15782 8.02778721276098e-09 0 126668 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict dbo:TopicalConcept)" 15784 2 15782 8.02778721276098e-09 0 126356 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict schema:BodyOfWater)" 15784 2 15782 8.02778721276098e-09 0 126800 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict schema:Event)" 15784 15780 4 0.977488266398947 0 126904 -0.0225117336010529 0.980709004339386 25 394600
"SubClassOf(dbo:MilitaryConflict schema:MusicAlbum)" 15784 1 15783 2.00694683094582e-09 0 126556 -0.999999997993053 0.0136027235435721 25 394600
"SubClassOf(dbo:MilitaryConflict schema:Place)" 15784 10 15774 2.0069469985895e-07 0 126488 -0.9999997993053 0.0273877621445541 25 394600
"SubClassOf(dbo:MilitaryConflict schema:RiverBodyOfWater)" 15784 2 15782 8.02778721276098e-09 0 126604 -0.999999991972213 0.0157235498343538 25 394600
"SubClassOf(dbo:MilitaryConflict gml:_Feature)" 15784 3326 12458 0.0224534787448921 0 126447 -0.977546521255108 0.5 25 394600
"SubClassOf(dbo:MilitaryConflict owl:Thing)" 15784 15780 4 0.977488266398947 0 126492 -0.0225117336010529 0.980709004339386 25 394600
"SubClassOf(dbo:MilitaryConflict skos:Concept)" 15784 369 15415 0.000273305230765963 0 126608 -0.999726694769234 0.160201360225895 25 394600
"SubClassOf(dbo:MilitaryConflict foaf:Person)" 15784 14 15770 3.9336164969761e-07 0 126996 -0.99999960663835 0.0316885966611823 25 394600
"SubClassOf(dbo:Genre dbo:Activity)" 9639 6 9633 1.93735222864255e-07 0 126672 -0.999999806264777 0.0286301144934669 45 433755
"SubClassOf(dbo:Genre dbo:AdministrativeRegion)" 9639 1 9638 5.3815334410956e-09 0 126432 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Agent)" 9639 4 9635 8.61045388322879e-08 0 126332 -0.999999913895461 0.0247488140738695 45 433755
"SubClassOf(dbo:Genre dbo:Animal)" 9639 1 9638 5.3815334410956e-09 0 126528 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:BodyOfWater)" 9639 1 9638 5.3815334410956e-09 0 126592 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Broadcaster)" 9639 1 9638 5.3815334410956e-09 0 126684 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Company)" 9639 2 9637 2.1526133986427e-08 0 126672 -0.999999978473866 0.0201627793946048 45 433755
"SubClassOf(dbo:Genre dbo:Country)" 9639 11 9628 6.51165759091299e-07 0 126635 -0.999999348834241 0.0366323290841651 45 433755
"SubClassOf(dbo:Genre dbo:Device)" 9639 4 9635 8.61045388322879e-08 0 126548 -0.999999913895461 0.0247488140738695 45 433755
"SubClassOf(dbo:Genre dbo:Event)" 9639 2 9637 2.1526133986427e-08 0 126532 -0.999999978473866 0.0201627793946048 45 433755
"SubClassOf(dbo:Genre dbo:InformationAppliance)" 9639 4 9635 8.61045388322879e-08 0 126392 -0.999999913895461 0.0247488140738695 45 433755
"SubClassOf(dbo:Genre dbo:Language)" 9639 19 9620 1.94273546139101e-06 0 126804 -0.999998057264539 0.0467720427761168 45 433755
"SubClassOf(dbo:Genre dbo:Mammal)" 9639 1 9638 5.3815334410956e-09 0 126572 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:MilitaryConflict)" 9639 2 9637 2.1526133986427e-08 0 123840 -0.999999978473866 0.0201627793946048 45 433755
"SubClassOf(dbo:Genre dbo:MusicGenre)" 9639 9639 0 1 1 204 1 0.985784252977534 45 433755
"SubClassOf(dbo:Genre dbo:MusicalWork)" 9639 7 9632 2.63695173696732e-07 0 123551 -0.999999736304826 0.0303919578068768 45 433755
"SubClassOf(dbo:Genre dbo:NaturalPlace)" 9639 1 9638 5.3815334410956e-09 0 123920 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Organisation)" 9639 3 9636 4.84338021911057e-08 0 123924 -0.999999951566198 0.0225688856450096 45 433755
"SubClassOf(dbo:Genre dbo:Person)" 9639 1 9638 5.3815334410956e-09 0 123624 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Place)" 9639 30 9609 4.84339183115523e-06 0 124015 -0.999995156608169 0.0580195204766406 45 433755
"SubClassOf(dbo:Genre dbo:PopulatedPlace)" 9639 28 9611 4.21913112269579e-06 0 124112 -0.999995780868877 0.0561318222194675 45 433755
"SubClassOf(dbo:Genre dbo:ProgrammingLanguage)" 9639 8 9631 3.44418199849095e-07 0 123912 -0.9999996555818 0.0320609075104494 45 433755
"SubClassOf(dbo:Genre dbo:RaceHorse)" 9639 1 9638 5.3815334410956e-09 0 123984 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Region)" 9639 1 9638 5.3815334410956e-09 0 124023 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:River)" 9639 1 9638 5.3815334410956e-09 0 124152 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Sales)" 9639 1 9638 5.3815334410956e-09 0 123824 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Software)" 9639 10 9629 5.38153489437754e-07 0 124092 -0.999999461846511 0.0351715902328124 45 433755
"SubClassOf(dbo:Genre dbo:Sport)" 9639 6 9633 1.93735222864255e-07 0 124091 -0.999999806264777 0.0286301144934669 45 433755
"SubClassOf(dbo:Genre dbo:Stream)" 9639 1 9638 5.3815334410956e-09 0 124196 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:TopicalConcept)" 9639 9639 0 1 1 216 1 0.985784252977534 45 433755
"SubClassOf(dbo:Genre dbo:Work)" 9639 17 9622 1.5552643755079e-06 0 124232 -0.999998444735624 0.0444430486089961 45 433755
"SubClassOf(dbo:Genre schema:AdministrativeArea)" 9639 1 9638 5.3815334410956e-09 0 124196 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre schema:BodyOfWater)" 9639 1 9638 5.3815334410956e-09 0 124287 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre schema:Country)" 9639 11 9628 6.51165759091299e-07 0 124480 -0.999999348834241 0.0366323290841651 45 433755
"SubClassOf(dbo:Genre schema:CreativeWork)" 9639 17 9622 1.5552643755079e-06 0 124296 -0.999998444735624 0.0444430486089961 45 433755
"SubClassOf(dbo:Genre schema:Event)" 9639 2 9637 2.1526133986427e-08 0 124400 -0.999999978473866 0.0201627793946048 45 433755
"SubClassOf(dbo:Genre schema:Language)" 9639 19 9620 1.94273546139101e-06 0 124551 -0.999998057264539 0.0467720427761168 45 433755
"SubClassOf(dbo:Genre schema:Organization)" 9639 3 9636 4.84338021911057e-08 0 124340 -0.999999951566198 0.0225688856450096 45 433755
"SubClassOf(dbo:Genre schema:Person)" 9639 1 9638 5.3815334410956e-09 0 124436 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre schema:Place)" 9639 30 9609 4.84339183115523e-06 0 124520 -0.999995156608169 0.0580195204766406 45 433755
"SubClassOf(dbo:Genre schema:RiverBodyOfWater)" 9639 1 9638 5.3815334410956e-09 0 124284 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre gml:_Feature)" 9639 10 9629 5.38153489437754e-07 0 124755 -0.999999461846511 0.0351715902328124 45 433755
"SubClassOf(dbo:Genre owl:Thing)" 9639 9556 83 0.869051320249552 0 124360 -0.130948679750448 0.903990251038516 45 433755
"SubClassOf(dbo:Genre skos:Concept)" 9639 1043 8596 0.00587153322963241 0 124544 -0.994128466770368 0.358813052578338 45 433755
"SubClassOf(dbo:Genre foaf:Person)" 9639 2 9637 2.1526133986427e-08 0 124492 -0.999999978473866 0.0201627793946048 45 433755
"SubClassOf(dbo:MusicGenre dbo:Activity)" 9639 6 9633 1.93735222864255e-07 0 124587 -0.999999806264777 0.0286301144934669 45 433755
"SubClassOf(dbo:MusicGenre dbo:AdministrativeRegion)" 9639 1 9638 5.3815334410956e-09 0 124800 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:Agent)" 9639 4 9635 8.61045388322879e-08 0 124756 -0.999999913895461 0.0247488140738695 45 433755
"SubClassOf(dbo:MusicGenre dbo:Animal)" 9639 1 9638 5.3815334410956e-09 0 124916 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:BodyOfWater)" 9639 1 9638 5.3815334410956e-09 0 125060 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:Broadcaster)" 9639 1 9638 5.3815334410956e-09 0 124455 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:Company)" 9639 2 9637 2.1526133986427e-08 0 124772 -0.999999978473866 0.0201627793946048 45 433755
"SubClassOf(dbo:MusicGenre dbo:Country)" 9639 11 9628 6.51165759091299e-07 0 124772 -0.999999348834241 0.0366323290841651 45 433755
"SubClassOf(dbo:MusicGenre dbo:Device)" 9639 4 9635 8.61045388322879e-08 0 124676 -0.999999913895461 0.0247488140738695 45 433755
"SubClassOf(dbo:MusicGenre dbo:Event)" 9639 2 9637 2.1526133986427e-08 0 124856 -0.999999978473866 0.0201627793946048 45 433755
"SubClassOf(dbo:MusicGenre dbo:Genre)" 9639 9639 0 1 1 216 1 0.985784252977534 45 433755
"SubClassOf(dbo:MusicGenre dbo:InformationAppliance)" 9639 4 9635 8.61045388322879e-08 0 124827 -0.999999913895461 0.0247488140738695 45 433755
"SubClassOf(dbo:MusicGenre dbo:Language)" 9639 19 9620 1.94273546139101e-06 0 124928 -0.999998057264539 0.0467720427761168 45 433755
"SubClassOf(dbo:MusicGenre dbo:Mammal)" 9639 1 9638 5.3815334410956e-09 0 124492 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:MilitaryConflict)" 9639 2 9637 2.1526133986427e-08 0 124588 -0.999999978473866 0.0201627793946048 45 433755
"SubClassOf(dbo:MusicGenre dbo:MusicalWork)" 9639 7 9632 2.63695173696732e-07 0 125008 -0.999999736304826 0.0303919578068768 45 433755
"SubClassOf(dbo:MusicGenre dbo:NaturalPlace)" 9639 1 9638 5.3815334410956e-09 0 125087 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:Organisation)" 9639 3 9636 4.84338021911057e-08 0 124589 -0.999999951566198 0.0225688856450096 45 433755
"SubClassOf(dbo:MusicGenre dbo:Person)" 9639 1 9638 5.3815334410956e-09 0 124860 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:Place)" 9639 30 9609 4.84339183115523e-06 0 125136 -0.999995156608169 0.0580195204766406 45 433755
"SubClassOf(dbo:MusicGenre dbo:PopulatedPlace)" 9639 28 9611 4.21913112269579e-06 0 125060 -0.999995780868877 0.0561318222194675 45 433755
"SubClassOf(dbo:MusicGenre dbo:ProgrammingLanguage)" 9639 8 9631 3.44418199849095e-07 0 125235 -0.9999996555818 0.0320609075104494 45 433755
"SubClassOf(dbo:MusicGenre dbo:RaceHorse)" 9639 1 9638 5.3815334410956e-09 0 124984 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:Region)" 9639 1 9638 5.3815334410956e-09 0 125104 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:River)" 9639 1 9638 5.3815334410956e-09 0 124924 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:Sales)" 9639 1 9638 5.3815334410956e-09 0 125168 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:Software)" 9639 10 9629 5.38153489437754e-07 0 125163 -0.999999461846511 0.0351715902328124 45 433755
"SubClassOf(dbo:MusicGenre dbo:Sport)" 9639 6 9633 1.93735222864255e-07 0 125188 -0.999999806264777 0.0286301144934669 45 433755
"SubClassOf(dbo:MusicGenre dbo:Stream)" 9639 1 9638 5.3815334410956e-09 0 125364 -0.999999994618467 0.0174383114268105 45 433755
"SubClassOf(dbo:MusicGenre dbo:TopicalConcept)" 9639 9639 0 1 1 228 1 0.985784252977534 45 433755
"SubClassOf(dbo:MusicGenre dbo:Work)" 9639 17 9622 1.5552643755079e-06 0 125108 -0.999998444735624 0.0444430486089961 45 433755
"SubClassOf(dbo:MusicGenre schema:AdministrativeArea)" 9639 1 9638 5.3815334410956e-09 0 125308 -0.999999994618467 0.0174383114268105 45 433755
